BusNum,Lat,Lon,AreaNum,SubName,BusName,AreaName,Vnom
260194,32.4834,-96.9962,5,MIDLOTHIAN 5,MIDLOTHIAN 5 1,North Central,138
190048,33.0568,-100.604,2,ROTAN 1,ROTAN 1 1,North,138
160173,28.8391,-96.9979,7,VICTORIA 7,VICTORIA 7 1,Coast,138
200046,26.076,-97.6833,4,LOS INDIOS 2,LOS INDIOS 2 1,South,138
220101,31.9858,-102.115,1,MIDLAND 14,MIDLAND 14 1,Far West,138
270007,30.3018,-98.7064,3,STONEWALL 3,STONEWALL 3 1,West,138
110289,29.1963,-94.9629,7,HITCHCOCK 2,HITCHCOCK 2 1,Coast,138
240081,31.3881,-100.614,3,KNICKERBOCKER 1,KNICKERBOCKER 1 1,West,138
220091,31.9413,-102.181,1,MIDLAND 6,MIDLAND 6 1,Far West,138
120191,28.7856,-97.9005,6,KENEDY 1,KENEDY 1 1,South Central,138
250202,32.3358,-95.3961,8,TYLER 5,TYLER 5 1,East,138
190107,32.7471,-100.9547,3,SNYDER 1,SNYDER 1 1,West,138
250053,31.5267,-94.6328,8,WODEN 1,WODEN 1 1,East,138
260108,33.014,-97.0376,5,LEWISVILLE 6,LEWISVILLE 6 1,North Central,138
240138,31.6405,-100.93,3,WATER VALLEY 2,WATER VALLEY 2 1,West,138
110916,29.5737,-95.5396,7,MISSOURI CITY 7,MISSOURI CITY 7 1,Coast,138
230243,31.6803,-96.4805,5,MEXIA 2,MEXIA 2 2,North Central,138
270042,29.4826,-96.9911,6,MOULTON 2,MOULTON 2 1,South Central,138
160162,27.866,-97.6824,4,ROBSTOWN 6,ROBSTOWN 6 1,South,138
111394,29.4924,-94.9848,7,BACLIFF 3,BACLIFF 3 2,Coast,138
170053,33.6279,-96.5419,2,SHERMAN 1,SHERMAN 1 1,North,138
170078,33.6924,-95.787,2,BROOKSTON 1,BROOKSTON 1 1,North,138
240086,31.2726,-100.58,3,KNICKERBOCKER 3,KNICKERBOCKER 3 1,West,138
230012,30.3905,-96.9896,6,LEXINGTON 1,LEXINGTON 1 1,South Central,138
230188,31.3568,-95.7866,8,CENTERVILLE 3,CENTERVILLE 3 1,East,138
160168,28.8045,-96.9899,7,VICTORIA 3,VICTORIA 3 1,Coast,138
170431,33.1725,-96.9937,5,LITTLE ELM 3,LITTLE ELM 3 1,North Central,138
120188,28.8594,-98.7066,4,CHARLOTTE 4,CHARLOTTE 4 1,South,138
110336,29.6856,-95.4011,7,BELLAIRE 18,BELLAIRE 18 1,Coast,138
240006,30.8669,-100.624,3,ELDORADO 1,ELDORADO 1 1,West,138
170074,33.3642,-95.7855,5,KLONDIKE 1,KLONDIKE 1 1,North Central,138
230027,30.0278,-96.4785,6,BLEIBLERVILLE 1,BLEIBLERVILLE 1 1,South Central,138
240038,30.0646,-100.861,3,DEL RIO 3,DEL RIO 3 1,West,138
160121,28.5709,-96.9895,7,MCFADDIN 1,MCFADDIN 1 1,Coast,138
260116,33.0383,-97.1094,5,FLOWER MOUND 2,FLOWER MOUND 2 1,North Central,138
210006,31.6051,-97.9014,5,JONESBORO 2,JONESBORO 2 1,North Central,138
120134,29.2768,-97.9772,6,STOCKDALE 1,STOCKDALE 1 1,South Central,138
250044,31.5358,-95.0452,8,ALTO 2,ALTO 2 1,East,138
240268,32.7181,-100.7933,3,HERMLEIGH 3,HERMLEIGH 3 2,West,138
250007,32.291,-95.824,8,MURCHISON 1,MURCHISON 1 1,East,138
240033,29.3539,-100.795,4,LAUGHLIN A F B 7,LAUGHLIN A F B 7 1,South,138
240048,30.2693,-100.863,3,SONORA 2,SONORA 2 1,West,138
220180,32.1408,-101.3986,1,FORSAN 5,FORSAN 5 2,Far West,138
220069,32.254,-102.259,1,TARZAN 2,TARZAN 2 1,Far West,138
250332,31.3168,-94.7938,8,DIBOLL 4,DIBOLL 4 1,East,138
110735,29.4258,-95.7807,7,NEEDVILLE 3,NEEDVILLE 3 1,Coast,138
220013,29.5815,-104.347,1,PRESIDIO 2,PRESIDIO 2 1,Far West,138
210195,31.6608,-96.9887,5,AXTELL 2,AXTELL 2 1,North Central,138
240080,31.6114,-100.645,3,CARLSBAD 1,CARLSBAD 1 1,West,138
220033,31.7424,-102.306,1,ODESSA 1,ODESSA 1 1,Far West,138
200048,26.3818,-97.7712,4,LYFORD 1,LYFORD 1 1,South,138
220089,31.9055,-102.256,1,ODESSA 13,ODESSA 13 1,Far West,138
230016,30.2174,-96.4762,6,BRENHAM 1,BRENHAM 1 1,South Central,138
260035,32.7357,-96.9859,5,GRAND PRAIRIE 8,GRAND PRAIRIE 8 1,North Central,138
120115,29.5768,-98.8778,6,MICO 1,MICO 1 1,South Central,138
240245,32.7394,-100.7389,3,HERMLEIGH 2,HERMLEIGH 2 1,West,138
240252,31.952,-100.7914,3,SILVER 2,SILVER 2 2,West,138
250130,32.1977,-94.7126,8,HENDERSON 3,HENDERSON 3 1,East,138
130307,32.3024,-96.6155,5,ENNIS 4,ENNIS 4 1,North Central,138
190025,35.7085,-100.719,2,MIAMI 1,MIAMI 1 1,North,138
200006,26.2938,-97.9757,4,ELSA 1,ELSA 1 1,South,138
130319,32.0824,-96.4749,5,CORSICANA 5,CORSICANA 5 1,North Central,138
240052,30.0473,-100.702,3,DEL RIO 7,DEL RIO 7 1,West,138
240119,32.4126,-100.662,3,LORAINE 1,LORAINE 1 1,West,138
220084,31.9787,-102.326,1,GARDENDALE 3,GARDENDALE 3 1,Far West,138
230184,31.2329,-95.5392,8,CROCKETT 1,CROCKETT 1 1,East,138
250104,33.2665,-95.1334,8,TALCO 1,TALCO 1 1,East,138
110959,30.2027,-95.7683,7,PINEHURST 2,PINEHURST 2 2,Coast,138
250101,33.2389,-94.9618,8,MOUNT PLEASANT 1,MOUNT PLEASANT 1 1,East,138
220068,31.5509,-102.91,1,MONAHANS 1,MONAHANS 1 1,Far West,138
160170,28.7911,-96.9794,7,VICTORIA 4,VICTORIA 4 1,Coast,138
130126,32.967,-96.9844,5,COPPELL 1,COPPELL 1 1,North Central,138
130330,32.3282,-96.6324,5,ENNIS 6,ENNIS 6 2,North Central,138
180025,27.4922,-99.4307,4,LAREDO 19,LAREDO 19 1,South,138
170482,33.7668,-96.5578,2,DENISON 7,DENISON 7 1,North,138
140283,30.4964,-97.6819,6,ROUND ROCK 13,ROUND ROCK 13 1,South Central,138
120181,29.1963,-98.858,6,NATALIA 3,NATALIA 3 1,South Central,138
150066,32.8774,-97.7561,5,WEATHERFORD 1,WEATHERFORD 1 1,North Central,138
230013,30.4968,-96.9824,6,LEXINGTON 2,LEXINGTON 2 1,South Central,138
150289,32.8208,-97.43,5,NAVAL AIR STATION_ JRB 5,NAVAL AIR STATION_ JRB 5 1,North Central,138
260003,32.0492,-97.0323,5,BRANDON 1,BRANDON 1 1,North Central,138
120157,30.2853,-98.8766,3,FREDERICKSBURG 8,FREDERICKSBURG 8 1,West,138
200146,26.4619,-97.7856,4,RAYMONDVILLE 3,RAYMONDVILLE 3 1,South,138
250141,32.0434,-95.2753,8,JACKSONVILLE 1,JACKSONVILLE 1 1,East,138
210316,31.0755,-96.9758,5,ROSEBUD 2,ROSEBUD 2 1,North Central,138
110966,30.1134,-95.7682,7,HOCKLEY 6,HOCKLEY 6 1,Coast,138
160004,26.9571,-97.7889,4,ARMSTRONG 1,ARMSTRONG 1 1,South,138
220114,32.2788,-101.354,1,BIG SPRING 7,BIG SPRING 7 1,Far West,138
140101,30.3606,-97.979,6,SPICEWOOD 4,SPICEWOOD 4 1,South Central,138
120046,28.8318,-99.3822,4,BATESVILLE 2,BATESVILLE 2 1,South,138
260197,32.44,-96.9757,5,MIDLOTHIAN 8,MIDLOTHIAN 8 1,North Central,138
160056,28.1195,-97.677,4,TYNAN 2,TYNAN 2 1,South,138
240135,31.9254,-100.614,3,ROBERT LEE 2,ROBERT LEE 2 1,West,138
240309,31.0486,-100.6231,3,ELDORADO 4,ELDORADO 4 2,West,138
220054,31.659,-102.499,1,NOTREES 4,NOTREES 4 1,Far West,138
160024,27.9512,-97.9867,4,ORANGE GROVE 2,ORANGE GROVE 2 1,South,138
190047,33.2321,-100.563,2,GIRARD 1,GIRARD 1 1,North,138
160102,28.7952,-96.4702,7,LOLITA 1,LOLITA 1 1,Coast,138
250002,32.1025,-95.7643,8,LARUE 1,LARUE 1 1,East,138
180107,28.8296,-100.5522,4,QUEMADO 5,QUEMADO 5 1,South,138
130123,32.8759,-96.9745,5,IRVING 3,IRVING 3 1,North Central,138
170003,33.6014,-96.9758,2,COLLINSVILLE 1,COLLINSVILLE 1 1,North,138
150017,32.1293,-97.9825,5,IREDELL 1,IREDELL 1 1,North Central,138
160108,28.4184,-96.9701,4,TIVOLI 1,TIVOLI 1 1,South,138
130338,32.727,-96.468,5,FORNEY 1,FORNEY 1 1,North Central,138
110941,29.5802,-95.7621,7,RICHMOND 15,RICHMOND 15 1,Coast,138
150373,32.3677,-97.6756,5,RAINBOW 2,RAINBOW 2 1,North Central,138
160174,28.8386,-96.9703,7,VICTORIA 8,VICTORIA 8 1,Coast,138
250256,32.2152,-95.7667,8,MURCHISON 4,MURCHISON 4 1,East,138
260181,32.7382,-97.1106,5,HURST 9,HURST 9 1,North Central,138
190022,35.2963,-101.325,2,PANHANDLE 2,PANHANDLE 2 1,North,138
120082,30.0708,-98.8683,6,COMFORT 1,COMFORT 1 1,South Central,138
110830,29.8922,-95.5387,7,CYPRESS 39,CYPRESS 39 1,Coast,138
120081,30.1689,-98.6915,6,STONEWALL 1,STONEWALL 1 1,South Central,138
240174,31.4191,-100.493,3,GOODFELLOW AFB 5,GOODFELLOW AFB 5 1,West,138
190024,34.6383,-100.509,2,ESTELLINE 1,ESTELLINE 1 1,North,138
240277,32.5886,-100.6728,3,HERMLEIGH 4,HERMLEIGH 4 2,West,138
130024,31.9355,-96.6168,5,PURDON 1,PURDON 1 1,North Central,138
150052,32.8124,-97.9861,5,MILLSAP 1,MILLSAP 1 1,North Central,138
230060,29.7308,-96.4667,6,ALLEYTON 2,ALLEYTON 2 1,South Central,138
180004,28.7,-100.481,4,EAGLE PASS 2,EAGLE PASS 2 1,South,138
240203,32.0501,-100.6917,3,SILVER 1,SILVER 1 1,West,138
170068,33.4874,-95.7572,5,BEN FRANKLIN 1,BEN FRANKLIN 1 1,North Central,138
240178,31.1967,-100.503,3,KNICKERBOCKER 6,KNICKERBOCKER 6 1,West,138
111000,29.7867,-95.5715,7,BELLAIRE 32,BELLAIRE 32 1,Coast,138
140291,30.5243,-97.6706,6,ROUND ROCK 15,ROUND ROCK 15 1,South Central,138
111328,29.002,-95.394,7,CLUTE 6,CLUTE 6 1,Coast,138
160176,28.824,-96.9637,7,VICTORIA 9,VICTORIA 9 1,Coast,138
240185,31.4646,-100.451,3,GOODFELLOW AFB 11,GOODFELLOW AFB 11 1,West,138
240181,31.4932,-100.45,3,GOODFELLOW AFB 9,GOODFELLOW AFB 9 2,West,138
110818,29.714,-95.7538,7,RICHMOND 11,RICHMOND 11 1,Coast,138
170515,33.0685,-96.9638,5,LEWISVILLE 3,LEWISVILLE 3 1,North Central,138
210286,30.7432,-98.0548,6,BERTRAM 5,BERTRAM 5 1,South Central,138
240179,31.3696,-100.437,3,GOODFELLOW AFB 8,GOODFELLOW AFB 8 1,West,138
240094,31.6289,-100.709,3,CARLSBAD 2,CARLSBAD 2 1,West,138
270066,29.3934,-97.6773,6,LEESVILLE 1,LEESVILLE 1 1,South Central,138
190034,34.6875,-100.708,2,LAKEVIEW 1,LAKEVIEW 1 1,North,138
240085,31.2754,-100.444,3,KNICKERBOCKER 2,KNICKERBOCKER 2 1,West,138
170543,33.0197,-96.962,5,LEWISVILLE 4,LEWISVILLE 4 1,North Central,138
220083,31.891,-102.367,1,ODESSA 8,ODESSA 8 1,Far West,138
210046,31.1536,-98.0175,3,KEMPNER 1,KEMPNER 1 1,West,138
260011,31.7707,-96.9616,5,LEROY 1,LEROY 1 1,North Central,138
210019,31.5183,-97.807,5,GATESVILLE 2,GATESVILLE 2 1,North Central,138
240120,32.4721,-100.421,3,SWEETWATER 1,SWEETWATER 1 1,West,138
180077,28.9387,-100.412,4,QUEMADO 4,QUEMADO 4 1,South,138
190005,34.9935,-102.112,2,UMBARGER 1,UMBARGER 1 1,North,138
200153,26.1847,-97.6716,4,HARLINGEN 4,HARLINGEN 4 1,South,138
130082,32.7831,-96.6364,5,MESQUITE 3,MESQUITE 3 1,North Central,138
160167,28.6144,-96.6337,7,PORT LAVACA 5,PORT LAVACA 5 1,Coast,138
150096,33.7808,-97.6689,2,NOCONA 1,NOCONA 1 1,North,138
200064,26.2613,-97.9353,4,LA VILLA 1,LA VILLA 1 1,South,138
240042,29.8098,-100.726,4,DEL RIO 5,DEL RIO 5 1,South,138
120506,29.3289,-100.3839,3,BRACKETTVILLE 5,BRACKETTVILLE 5 1,West,138
230121,30.5928,-96.9615,6,ROCKDALE 2,ROCKDALE 2 1,South Central,138
220023,30.0863,-102.49,1,SANDERSON 2,SANDERSON 2 1,Far West,138
250335,31.312,-94.7076,8,LUFKIN 11,LUFKIN 11 1,East,138
240088,31.2251,-100.351,3,WALL 3,WALL 3 1,West,138
230227,30.4973,-96.4636,6,SNOOK 5,SNOOK 5 1,South Central,138
170009,33.7342,-96.9572,2,WHITESBORO 2,WHITESBORO 2 1,North,138
140036,30.248,-97.0202,6,LINCOLN 1,LINCOLN 1 1,South Central,138
240084,31.4595,-100.356,3,GOODFELLOW AFB 2,GOODFELLOW AFB 2 1,West,138
240131,32.7894,-100.388,3,ROBY 1,ROBY 1 1,West,138
220185,31.9362,-101.2983,1,FORSAN 7,FORSAN 7 2,Far West,138
240091,31.1021,-100.332,3,CHRISTOVAL 2,CHRISTOVAL 2 1,West,138
240079,31.5659,-100.347,3,GOODFELLOW AFB 1,GOODFELLOW AFB 1 1,West,138
180073,29.0439,-100.317,3,QUEMADO 3,QUEMADO 3 1,West,138
110383,30.2056,-95.5375,7,MAGNOLIA 6,MAGNOLIA 6 1,Coast,138
210333,31.4745,-96.9571,5,RIESEL 5,RIESEL 5 2,North Central,138
160072,28.4742,-97.6684,4,BEEVILLE 1,BEEVILLE 1 1,South,138
190060,34.8209,-102.397,2,SUMMERFIELD 1,SUMMERFIELD 1 1,North,138
160136,28.3301,-96.4636,7,PORT O CONNOR 2,PORT O CONNOR 2 1,Coast,138
250132,31.9072,-95.0695,8,GALLATIN 3,GALLATIN 3 1,East,138
220011,30.0282,-104.315,1,PRESIDIO 1,PRESIDIO 1 1,Far West,138
240129,32.0084,-100.289,3,BLACKWELL 1,BLACKWELL 1 1,West,138
240001,29.8259,-100.272,3,ROCKSPRINGS 1,ROCKSPRINGS 1 1,West,138
240087,31.3143,-100.296,3,WALL 2,WALL 2 1,West,138
240211,32.3607,-100.3389,3,SWEETWATER 2,SWEETWATER 2 1,West,138
190031,34.9966,-101.265,2,CLAUDE 1,CLAUDE 1 1,North,138
200009,26.1554,-97.9031,4,MERCEDES 1,MERCEDES 1 1,South,138
190030,34.9303,-100.781,2,LELIA LAKE 1,LELIA LAKE 1 1,North,138
120321,29.5049,-98.6863,6,HELOTES 15,HELOTES 15 1,South Central,138
240043,29.6773,-100.758,4,DEL RIO 6,DEL RIO 6 1,South,138
110575,29.8188,-95.7466,7,KATY 74,KATY 74 1,Coast,138
240077,31.4171,-100.278,3,WALL 1,WALL 1 1,West,138
220116,31.8495,-102.482,1,ODESSA 16,ODESSA 16 1,Far West,138
150032,33.2262,-97.6678,5,PARADISE 4,PARADISE 4 1,North Central,138
240209,32.4302,-100.2357,3,TRENT 1,TRENT 1 2,West,138
240263,32.1982,-100.2686,3,BLACKWELL 2,BLACKWELL 2 2,West,138
190032,35.0656,-100.227,2,SHAMROCK 2,SHAMROCK 2 1,North,138
250036,32.7451,-95.8104,8,EDGEWOOD 2,EDGEWOOD 2 1,East,138
250030,33.1578,-95.7451,8,CUMBY 3,CUMBY 3 1,East,138
270033,29.262,-96.9557,6,YOAKUM 1,YOAKUM 1 1,South Central,138
190128,35.4275,-101.2531,2,WHITE DEER 1,WHITE DEER 1 2,North,138
270092,29.8793,-97.6778,6,LOCKHART 3,LOCKHART 3 1,South Central,138
160044,27.4139,-97.8374,4,KINGSVILLE 2,KINGSVILLE 2 1,South,138
170155,32.933,-96.4642,5,LAVON 2,LAVON 2 1,North Central,138
250151,33.7089,-94.9684,2,CLARKSVILLE 1,CLARKSVILLE 1 1,North,138
120492,29.2348,-100.2092,3,BRACKETTVILLE 4,BRACKETTVILLE 4 1,West,138
120003,29.2708,-100.236,3,BRACKETTVILLE 1,BRACKETTVILLE 1 1,West,138
160052,27.959,-97.1214,4,ARANSAS PASS 3,ARANSAS PASS 3 1,South,138
110262,29.8747,-95.5929,7,CYPRESS 23,CYPRESS 23 1,Coast,138
180069,28.6533,-100.171,4,EAGLE PASS 3,EAGLE PASS 3 1,South,138
130334,31.7827,-96.4631,8,WORTHAM 2,WORTHAM 2 1,East,138
270098,29.4448,-96.942,6,HALLETTSVILLE 7,HALLETTSVILLE 7 1,South Central,138
180079,28.8332,-100.15,3,EAGLE PASS 4,EAGLE PASS 4 1,West,138
250279,31.1922,-94.7781,8,DIBOLL 3,DIBOLL 3 1,East,138
210350,31.1151,-97.8451,5,FORT HOOD 6,FORT HOOD 6 1,North Central,138
260103,32.9351,-97.0165,5,COPPELL 9,COPPELL 9 1,North Central,138
200001,26.2109,-97.989,4,WESLACO 1,WESLACO 1 1,South,138
110914,29.6655,-95.5351,7,STAFFORD 15,STAFFORD 15 1,Coast,138
110695,29.801,-95.3895,7,HOUSTON 10,HOUSTON 10 1,Coast,138
140035,29.8764,-96.9888,6,WEST POINT 2,WEST POINT 2 1,South Central,138
190059,34.4445,-100.147,2,CHILDRESS 2,CHILDRESS 2 2,North,138
110449,29.4972,-95.1242,7,LEAGUE CITY 1,LEAGUE CITY 1 1,Coast,138
260073,32.6412,-97.1192,5,ARLINGTON 6,ARLINGTON 6 1,North Central,138
210292,31.1049,-97.9957,3,KEMPNER 7,KEMPNER 7 1,West,138
240075,32.2527,-100.117,3,NOLAN 1,NOLAN 1 1,West,138
200183,26.3489,-97.6668,4,LYFORD 2,LYFORD 2 2,South,138
240247,32.2878,-100.1,3,NOLAN 5,NOLAN 5 1,West,138
250175,31.7114,-95.7443,8,ELKHART 1,ELKHART 1 1,East,138
110591,30.0112,-95.7448,7,CYPRESS 32,CYPRESS 32 1,Coast,138
270016,29.4033,-96.9395,6,HALLETTSVILLE 1,HALLETTSVILLE 1 1,South Central,138
170183,32.9411,-96.6342,5,GARLAND 7,GARLAND 7 1,North Central,138
240158,32.4806,-100.085,3,MERKEL 4,MERKEL 4 1,West,138
230274,30.7217,-96.4608,8,MUMFORD 2,MUMFORD 2 2,East,138
240130,31.749,-100.077,3,NORTON 1,NORTON 1 1,West,138
130027,32.2802,-96.461,5,RICE 2,RICE 2 1,North Central,138
240072,32.363,-100.089,3,MERKEL 2,MERKEL 2 1,West,138
170145,33.2189,-96.9388,5,LITTLE ELM 1,LITTLE ELM 1 1,North Central,138
160156,27.7951,-97.455,4,CORPUS CHRISTI 21,CORPUS CHRISTI 21 1,South,138
250137,31.9151,-94.6784,8,MOUNT ENTERPRISE 2,MOUNT ENTERPRISE 2 1,East,138
210004,31.9945,-97.903,5,IREDELL 3,IREDELL 3 1,North Central,138
130305,32.0977,-96.4629,5,CORSICANA 3,CORSICANA 3 1,North Central,138
220168,32.0391,-101.22,1,FORSAN 3,FORSAN 3 1,Far West,138
150100,33.503,-98.8511,2,MEGARGEL 1,MEGARGEL 1 1,North,138
250157,33.5839,-94.9548,2,CLARKSVILLE 3,CLARKSVILLE 3 1,North,138
240071,32.1474,-100.091,3,WINGATE 1,WINGATE 1 1,West,138
120245,29.4331,-98.6792,6,LACKLAND A F B 1,LACKLAND A F B 1 1,South Central,138
230094,30.7822,-95.8093,7,BEDIAS 1,BEDIAS 1 1,Coast,138
190036,34.9099,-100.055,2,WELLINGTON 2,WELLINGTON 2 1,North,138
130118,32.8132,-96.9341,5,GRAND PRAIRIE 2,GRAND PRAIRIE 2 1,North Central,138
200017,26.1469,-97.6566,4,SAN BENITO 1,SAN BENITO 1 1,South,138
250025,32.236,-95.7369,8,MURCHISON 2,MURCHISON 2 1,East,138
210304,31.9257,-97.6549,5,MERIDIAN 3,MERIDIAN 3 1,North Central,138
220118,31.9816,-102.618,1,GOLDSMITH 3,GOLDSMITH 3 1,Far West,138
200004,26.156,-97.9897,4,WESLACO 3,WESLACO 3 2,South,138
220021,30.9833,-102.299,1,MC CAMEY 1,MC CAMEY 1 1,Far West,138
210186,31.0637,-97.6545,5,HARKER HEIGHTS 4,HARKER HEIGHTS 4 1,North Central,138
220233,31.2418,-102.2903,1,MC CAMEY 6,MC CAMEY 6 1,Far West,138
240123,31.6047,-99.9453,3,ROWENA 1,ROWENA 1 1,West,138
170079,33.5781,-95.736,2,ROXTON 1,ROXTON 1 1,North,138
240118,31.9525,-100.019,3,WINTERS 1,WINTERS 1 1,West,138
250267,32.9779,-95.2766,8,WINNSBORO 4,WINNSBORO 4 1,East,138
240013,30.5627,-99.914,3,JUNCTION 2,JUNCTION 2 2,West,138
190042,34.0598,-100.832,2,MATADOR 1,MATADOR 1 1,North,138
160146,27.8205,-97.6678,4,ROBSTOWN 5,ROBSTOWN 5 1,South,138
240297,31.87,-100.828,3,SILVER 3,SILVER 3 1,West,138
120016,29.0251,-99.9343,3,LA PRYOR 1,LA PRYOR 1 1,West,138
240069,32.2534,-99.9896,3,TUSCOLA 1,TUSCOLA 1 1,West,138
210133,31.5322,-97.1211,5,WACO 5,WACO 5 1,North Central,138
200011,26.2562,-97.9946,4,ELSA 2,ELSA 2 1,South,138
190054,33.7151,-99.8519,2,BENJAMIN 1,BENJAMIN 1 1,North,138
160043,27.5726,-97.8928,4,KINGSVILLE 1,KINGSVILLE 1 1,South,138
210117,31.4091,-96.922,5,RIESEL 1,RIESEL 1 1,North Central,138
250052,31.5749,-94.7749,8,DOUGLASS 2,DOUGLASS 2 1,East,138
260190,32.5179,-96.9236,5,CEDAR HILL 9,CEDAR HILL 9 1,North Central,138
250144,31.9503,-94.579,8,LONG BRANCH 2,LONG BRANCH 2 1,East,138
230137,30.8808,-97.0118,6,CAMERON 2,CAMERON 2 1,South Central,138
120092,29.8827,-98.846,6,COMFORT 2,COMFORT 2 1,South Central,138
240116,32.393,-100.886,3,COLORADO CITY 1,COLORADO CITY 1 1,West,138
210097,31.9063,-98.6729,5,COMANCHE 2,COMANCHE 2 1,North Central,138
200022,26.091,-97.6536,4,SAN BENITO 4,SAN BENITO 4 1,South,138
120011,29.1637,-99.8407,3,UVALDE 1,UVALDE 1 1,West,138
110729,29.3509,-95.7312,7,GUY 1,GUY 1 1,Coast,138
160282,27.8322,-97.4403,4,CORPUS CHRISTI 32,CORPUS CHRISTI 32 1,South,138
210055,30.8742,-97.9025,5,BRIGGS 2,BRIGGS 2 1,North Central,138
240101,33.1343,-99.7985,2,RULE 1,RULE 1 1,North,138
240056,29.7522,-100.888,3,DEL RIO 9,DEL RIO 9 1,West,138
130143,32.6652,-96.9137,5,DUNCANVILLE 13,DUNCANVILLE 13 1,North Central,138
140176,30.1832,-97.9955,6,DRIFTWOOD 3,DRIFTWOOD 3 1,South Central,138
160112,28.9007,-96.9138,7,TELFERNER 1,TELFERNER 1 1,Coast,138
240061,32.4722,-99.8453,3,DYESS AFB 2,DYESS AFB 2 1,West,138
120194,28.5996,-98.016,4,PAWNEE 2,PAWNEE 2 1,South,138
250253,32.3432,-94.6206,8,EASTON 2,EASTON 2 1,East,138
240035,29.4405,-100.899,4,LAUGHLIN A F B 8,LAUGHLIN A F B 8 1,South,138
240155,32.3124,-99.784,3,BUFFALO GAP 2,BUFFALO GAP 2 1,West,138
240022,29.3592,-100.889,4,LAUGHLIN A F B 1,LAUGHLIN A F B 1 1,South,138
250161,33.3501,-94.9546,8,MOUNT PLEASANT 2,MOUNT PLEASANT 2 1,East,138
240074,32.1565,-99.8039,3,OVALO 2,OVALO 2 1,West,138
220040,31.8168,-102.714,1,NOTREES 2,NOTREES 2 1,Far West,138
150401,32.6938,-97.6525,5,ALEDO 7,ALEDO 7 1,North Central,138
250300,31.4134,-95.5959,8,LATEXO 4,LATEXO 4 1,East,138
170506,32.7603,-96.4592,5,FORNEY 4,FORNEY 4 1,North Central,138
270201,29.5482,-97.9996,6,SEGUIN 9,SEGUIN 9 1,South Central,138
250286,32.8838,-95.7286,8,EMORY 2,EMORY 2 1,East,138
170050,33.519,-96.9122,2,COLLINSVILLE 3,COLLINSVILLE 3 1,North,138
250156,33.6466,-95.1237,2,CLARKSVILLE 2,CLARKSVILLE 2 1,North,138
250045,31.5128,-94.918,8,WELLS 1,WELLS 1 1,East,138
240005,30.6454,-101.153,1,OZONA 1,OZONA 1 1,Far West,138
150084,32.4247,-97.651,5,GODLEY 1,GODLEY 1 1,North Central,138
130138,32.9575,-96.912,5,CARROLLTON 3,CARROLLTON 3 1,North Central,138
200028,26.0503,-97.6513,4,SAN BENITO 5,SAN BENITO 5 1,South,138
240160,32.4323,-99.7485,3,DYESS AFB 5,DYESS AFB 5 1,West,138
120001,29.253,-99.7543,3,KNIPPA 1,KNIPPA 1 1,West,138
140038,30.3466,-97.368,6,ELGIN 5,ELGIN 5 1,South Central,138
190105,32.948,-101.1478,3,FLUVANNA 1,FLUVANNA 1 2,West,138
240170,32.4359,-99.7368,3,DYESS AFB 10,DYESS AFB 10 1,West,138
120195,28.6773,-97.9244,6,KENEDY 2,KENEDY 2 1,South Central,138
180049,28.4506,-99.723,4,ASHERTON 1,ASHERTON 1 1,South,138
140118,30.4354,-97.9981,6,SPICEWOOD 12,SPICEWOOD 12 1,South Central,138
170106,33.0048,-96.9078,5,CARROLLTON 12,CARROLLTON 12 1,North Central,138
170459,33.5466,-95.7259,2,ROXTON 2,ROXTON 2 1,North,138
260013,32.3458,-97.0092,5,MAYPEARL 1,MAYPEARL 1 1,North Central,138
170456,33.7684,-95.5363,2,POWDERLY 3,POWDERLY 3 1,North,138
270197,29.5376,-97.9321,6,SEGUIN 8,SEGUIN 8 1,South Central,138
210355,31.9339,-97.6537,5,MERIDIAN 4,MERIDIAN 4 1,North Central,138
250071,31.453,-94.5082,8,WODEN 2,WODEN 2 1,East,138
150399,32.7554,-97.6788,5,ALEDO 5,ALEDO 5 1,North Central,138
230138,30.8068,-96.9095,6,CAMERON 3,CAMERON 3 1,South Central,138
160160,27.6818,-97.3999,4,CORPUS CHRISTI 25,CORPUS CHRISTI 25 1,South,138
120138,28.958,-98.0069,6,HOBSON 1,HOBSON 1 1,South Central,138
270086,29.0829,-96.9027,6,INEZ 4,INEZ 4 1,South Central,138
160049,27.8585,-97.9374,4,AGUA DULCE 2,AGUA DULCE 2 1,South,138
250327,32.458,-95.7229,8,BEN WHEELER 4,BEN WHEELER 4 1,East,138
240105,31.206,-99.6854,3,MELVIN 1,MELVIN 1 1,West,138
160115,28.7129,-96.903,7,BLOOMINGTON 1,BLOOMINGTON 1 1,Coast,138
160071,28.5185,-97.9378,4,MINERAL 1,MINERAL 1 1,South,138
200069,26.7363,-98.0001,4,ENCINO 2,ENCINO 2 1,South,138
170237,33.039,-97.0079,5,LEWISVILLE 1,LEWISVILLE 1 1,North Central,138
160037,27.845,-97.6493,4,ROBSTOWN 2,ROBSTOWN 2 1,South,138
240070,32.2537,-99.6596,3,CLYDE 1,CLYDE 1 1,West,138
110053,29.1308,-96.455,7,LOUISE 2,LOUISE 2 1,Coast,138
130066,32.6959,-96.8987,5,DUNCANVILLE 6,DUNCANVILLE 6 1,North Central,138
230123,30.6985,-96.9002,6,MILANO 2,MILANO 2 1,South Central,138
